timestamp,Left_Heel,Left_Middle,Left_Top
1734602916.9711823,528,669,0
1734602917.0927603,523,3319,164
1734602917.1448512,652,3315,155
1734602917.210571,771,3312,170
1734602917.2737875,368,785,0
1734602917.3253832,209,272,0
1734602917.4457598,698,61,14
1734602917.5128076,711,3107,128
1734602917.5746624,609,1680,0
1734602917.6327088,4095,0,2609
1734602917.688767,4095,433,2919
1734602917.7522168,3412,545,2677
1734602917.8129144,0,3245,164
1734602917.9324017,0,3281,173
1734602918.042662,1171,2431,33
1734602918.1003017,1235,2438,29
1734602918.1732726,1296,829,0
1734602918.2931373,1650,0,101
1734602918.352862,2687,35,1019
1734602918.4125416,4095,255,2020
1734602918.4720523,4095,0,1979
1734602918.533509,4095,251,2067
1734602918.58385,4095,263,2081
1734602918.6526484,3715,250,1885
1734602918.7123146,4095,300,2234
1734602918.7722967,4095,338,2288
1734602918.885326,0,3266,160
1734602918.949449,0,3346,159
1734602919.0136125,0,3309,162
1734602919.0705676,0,3291,178
1734602919.121563,0,3335,170
1734602919.241628,0,3303,192
1734602919.3057363,0,3344,189
1734602919.3771172,0,3346,192
1734602919.433609,0,3342,205
1734602919.4882693,0,3333,214
1734602919.5518155,4095,0,2142
1734602919.5995204,4095,345,2343
1734602919.6734369,4095,339,2400
1734602919.7313063,2128,299,885
1734602919.7907917,1745,0,581
1734602919.851897,2969,214,1744
1734602919.9055767,3157,0,1702
1734602920.025574,1909,28,834
1734602920.0922012,1669,0,638
1734602920.1527977,1124,0,154
1734602920.2106256,845,0,0
1734602920.2718194,0,3247,230
1734602920.3229334,0,3335,234
1734602920.3914437,0,3345,240
1734602920.4394906,0,3337,245
1734602920.5042784,0,3343,243
1734602920.5714915,0,3345,255
1734602920.631299,0,3257,246
1734602920.6829276,0,3343,265
1734602920.743203,0,3349,270
1734602920.8578048,0,3355,281
1734602920.9304185,0,3351,290
1734602920.986877,1755,0,334
1734602921.0509968,4095,305,2289
1734602921.1076248,3850,304,2121
1734602921.1711943,3766,306,2113
1734602921.2315135,4095,369,2470
1734602921.2847605,4095,399,2480
1734602921.3520799,4095,0,2547
1734602921.4124587,3221,332,2191
1734602921.4764683,2861,262,1904
1734602921.5326164,2603,201,1645
1734602921.5928652,2334,132,1371
1734602921.652928,2718,205,1705
1734602921.71175,0,3258,418
1734602921.7583475,0,3376,434
1734602921.8218277,0,3379,434
1734602921.8882365,0,3397,435
1734602921.9488878,0,3405,436
1734602922.0727606,0,3259,437
1734602922.1908178,0,3373,219
1734602922.3130217,0,3394,225
1734602922.3722923,0,3391,228
1734602922.4306765,339,1725,270
1734602922.5432045,3012,209,1723
